Id,Antal arter,Antal observationer,Centre coordinate X (SWEREF99_TM),Centre coordinate Y (SWEREF99_TM),Centre coordinate X (GoogleMercator),Centre coordinate Y (GoogleMercator),Grid cell width (metres)
SRID3006SIZE10000E775000N7535000,0,0,775000,7535000,2396910.072,10387556.19,10000
SRID3006SIZE10000E775000N7545000,0,0,775000,7545000,2399702.049,10413859.08,10000
SRID3006SIZE10000E775000N7555000,0,0,775000,7555000,2402517.24,10440261.21,10000
SRID3006SIZE10000E775000N7565000,0,0,775000,7565000,2405355.926,10466763.41,10000
SRID3006SIZE10000E775000N7575000,0,0,775000,7575000,2408218.393,10493366.48,10000
SRID3006SIZE10000E775000N7585000,0,0,775000,7585000,2411104.931,10520071.26,10000
SRID3006SIZE10000E775000N7595000,0,0,775000,7595000,2414015.834,10546878.57,10000
SRID3006SIZE10000E775000N7605000,0,0,775000,7605000,2416951.403,10573789.26,10000
SRID3006SIZE10000E775000N7615000,0,0,775000,7615000,2419911.942,10600804.19,10000
SRID3006SIZE10000E775000N7625000,0,0,775000,7625000,2422897.759,10627924.23,10000
SRID3006SIZE10000E775000N7635000,0,0,775000,7635000,2425909.171,10655150.25,10000
SRID3006SIZE10000E775000N7645000,0,0,775000,7645000,2428946.498,10682483.13,10000
SRID3006SIZE10000E775000N7655000,0,0,775000,7655000,2432010.063,10709923.78,10000
SRID3006SIZE10000E775000N7665000,0,0,775000,7665000,2435100.199,10737473.09,10000
SRID3006SIZE10000E775000N7675000,0,0,775000,7675000,2438217.241,10765132.01,10000
SRID3006SIZE10000E775000N7685000,0,0,775000,7685000,2441361.532,10792901.44,10000
SRID3006SIZE10000E775000N7695000,0,0,775000,7695000,2444533.419,10820782.33,10000
SRID3006SIZE10000E775000N7705000,0,0,775000,7705000,2447733.256,10848775.65,10000
SRID3006SIZE10000E775000N7715000,0,0,775000,7715000,2450961.403,10876882.34,10000
SRID3006SIZE10000E775000N7725000,0,0,775000,7725000,2454218.226,10905103.4,10000
SRID3006SIZE10000E775000N7735000,0,0,775000,7735000,2457504.097,10933439.8,10000
SRID3006SIZE10000E785000N6025000,0,0,785000,6025000,2157376.892,7225886.635,10000
SRID3006SIZE10000E785000N6035000,0,0,785000,6035000,2158440.438,7242997.103,10000
SRID3006SIZE10000E785000N6045000,0,0,785000,6045000,2159509.825,7260144.49,10000
SRID3006SIZE10000E785000N6055000,0,0,785000,6055000,2160585.096,7277328.998,10000
SRID3006SIZE10000E785000N6065000,0,0,785000,6065000,2161666.295,7294550.831,10000
SRID3006SIZE10000E785000N6075000,0,0,785000,6075000,2162753.467,7311810.192,10000
SRID3006SIZE10000E785000N6085000,0,0,785000,6085000,2163846.657,7329107.288,10000
SRID3006SIZE10000E785000N6095000,0,0,785000,6095000,2164945.909,7346442.325,10000
SRID3006SIZE10000E785000N6105000,0,0,785000,6105000,2166051.269,7363815.513,10000
SRID3006SIZE10000E785000N6115000,0,0,785000,6115000,2167162.785,7381227.062,10000
SRID3006SIZE10000E785000N6125000,0,0,785000,6125000,2168280.501,7398677.185,10000
SRID3006SIZE10000E785000N6135000,0,0,785000,6135000,2169404.467,7416166.095,10000
SRID3006SIZE10000E785000N6145000,0,0,785000,6145000,2170534.728,7433694.007,10000
SRID3006SIZE10000E785000N6155000,0,0,785000,6155000,2171671.334,7451261.138,10000
SRID3006SIZE10000E785000N6165000,0,0,785000,6165000,2172814.333,7468867.707,10000
SRID3006SIZE10000E785000N6175000,0,0,785000,6175000,2173963.775,7486513.934,10000
SRID3006SIZE10000E785000N6185000,0,0,785000,6185000,2175119.708,7504200.04,10000
SRID3006SIZE10000E785000N6195000,0,0,785000,6195000,2176282.183,7521926.25,10000
SRID3006SIZE10000E785000N6205000,0,0,785000,6205000,2177451.251,7539692.789,10000
SRID3006SIZE10000E785000N6215000,0,0,785000,6215000,2178626.963,7557499.883,10000
SRID3006SIZE10000E785000N6225000,0,0,785000,6225000,2179809.372,7575347.761,10000
SRID3006SIZE10000E785000N6235000,0,0,785000,6235000,2180998.528,7593236.654,10000
SRID3006SIZE10000E785000N6245000,0,0,785000,6245000,2182194.486,7611166.794,10000
SRID3006SIZE10000E785000N6255000,0,0,785000,6255000,2183397.298,7629138.416,10000
SRID3006SIZE10000E785000N6265000,0,0,785000,6265000,2184607.019,7647151.754,10000
SRID3006SIZE10000E785000N6275000,0,0,785000,6275000,2185823.703,7665207.046,10000
SRID3006SIZE10000E785000N6285000,0,0,785000,6285000,2187047.406,7683304.533,10000
SRID3006SIZE10000E785000N6295000,0,0,785000,6295000,2188278.183,7701444.455,10000
SRID3006SIZE10000E785000N6305000,0,0,785000,6305000,2189516.09,7719627.057,10000
SRID3006SIZE10000E785000N6315000,0,0,785000,6315000,2190761.186,7737852.582,10000
SRID3006SIZE10000E785000N6325000,0,0,785000,6325000,2192013.526,7756121.278,10000
SRID3006SIZE10000E785000N6335000,0,0,785000,6335000,2193273.17,7774433.395,10000
SRID3006SIZE10000E785000N6345000,0,0,785000,6345000,2194540.177,7792789.183,10000
SRID3006SIZE10000E785000N6355000,0,0,785000,6355000,2195814.605,7811188.896,10000
SRID3006SIZE10000E785000N6365000,0,0,785000,6365000,2197096.516,7829632.788,10000
SRID3006SIZE10000E785000N6375000,0,0,785000,6375000,2198385.969,7848121.117,10000
SRID3006SIZE10000E785000N6385000,0,0,785000,6385000,2199683.027,7866654.142,10000
SRID3006SIZE10000E785000N6395000,0,0,785000,6395000,2200987.752,7885232.124,10000
SRID3006SIZE10000E785000N6405000,0,0,785000,6405000,2202300.206,7903855.326,10000
SRID3006SIZE10000E785000N6415000,0,0,785000,6415000,2203620.453,7922524.015,10000
SRID3006SIZE10000E785000N6425000,0,0,785000,6425000,2204948.557,7941238.457,10000
SRID3006SIZE10000E785000N6435000,0,0,785000,6435000,2206284.584,7959998.922,10000
SRID3006SIZE10000E785000N6445000,0,0,785000,6445000,2207628.598,7978805.683,10000
SRID3006SIZE10000E785000N6455000,0,0,785000,6455000,2208980.667,7997659.013,10000
SRID3006SIZE10000E785000N6465000,0,0,785000,6465000,2210340.858,8016559.19,10000
SRID3006SIZE10000E785000N6475000,0,0,785000,6475000,2211709.238,8035506.491,10000
SRID3006SIZE10000E785000N6485000,0,0,785000,6485000,2213085.876,8054501.198,10000
SRID3006SIZE10000E785000N6495000,0,0,785000,6495000,2214470.842,8073543.595,10000
SRID3006SIZE10000E785000N6505000,0,0,785000,6505000,2215864.207,8092633.966,10000
SRID3006SIZE10000E785000N6515000,0,0,785000,6515000,2217266.04,8111772.6,10000
SRID3006SIZE10000E785000N6525000,0,0,785000,6525000,2218676.415,8130959.788,10000
SRID3006SIZE10000E785000N6535000,0,0,785000,6535000,2220095.403,8150195.822,10000
SRID3006SIZE10000E785000N6545000,0,0,785000,6545000,2221523.078,8169480.998,10000
SRID3006SIZE10000E785000N6555000,0,0,785000,6555000,2222959.516,8188815.613,10000
SRID3006SIZE10000E785000N6565000,0,0,785000,6565000,2224404.79,8208199.969,10000
SRID3006SIZE10000E785000N6575000,0,0,785000,6575000,2225858.977,8227634.367,10000
SRID3006SIZE10000E785000N6585000,0,0,785000,6585000,2227322.155,8247119.113,10000
SRID3006SIZE10000E785000N6595000,0,0,785000,6595000,2228794.4,8266654.515,10000
SRID3006SIZE10000E785000N6605000,0,0,785000,6605000,2230275.793,8286240.884,10000
SRID3006SIZE10000E785000N6615000,0,0,785000,6615000,2231766.412,8305878.533,10000
SRID3006SIZE10000E785000N6625000,0,0,785000,6625000,2233266.339,8325567.778,10000
SRID3006SIZE10000E785000N6635000,0,0,785000,6635000,2234775.654,8345308.938,10000
SRID3006SIZE10000E785000N6645000,0,0,785000,6645000,2236294.441,8365102.334,10000
SRID3006SIZE10000E785000N6655000,0,0,785000,6655000,2237822.783,8384948.29,10000
SRID3006SIZE10000E785000N6665000,0,0,785000,6665000,2239360.765,8404847.134,10000
SRID3006SIZE10000E785000N6675000,0,0,785000,6675000,2240908.472,8424799.195,10000
SRID3006SIZE10000E785000N6685000,0,0,785000,6685000,2242465.991,8444804.807,10000
SRID3006SIZE10000E785000N6695000,0,0,785000,6695000,2244033.409,8464864.304,10000
SRID3006SIZE10000E785000N6705000,0,0,785000,6705000,2245610.816,8484978.025,10000
SRID3006SIZE10000E785000N6715000,0,0,785000,6715000,2247198.301,8505146.312,10000
SRID3006SIZE10000E785000N6725000,0,0,785000,6725000,2248795.955,8525369.51,10000
SRID3006SIZE10000E785000N6735000,0,0,785000,6735000,2250403.869,8545647.965,10000
SRID3006SIZE10000E785000N6745000,0,0,785000,6745000,2252022.137,8565982.029,10000
SRID3006SIZE10000E785000N6755000,0,0,785000,6755000,2253650.854,8586372.056,10000
SRID3006SIZE10000E785000N6765000,0,0,785000,6765000,2255290.114,8606818.403,10000
SRID3006SIZE10000E785000N6775000,0,0,785000,6775000,2256940.014,8627321.429,10000
SRID3006SIZE10000E785000N6785000,0,0,785000,6785000,2258600.651,8647881.498,10000
SRID3006SIZE10000E785000N6795000,0,0,785000,6795000,2260272.126,8668498.977,10000
SRID3006SIZE10000E785000N6805000,0,0,785000,6805000,2261954.537,8689174.236,10000
SRID3006SIZE10000E785000N6815000,0,0,785000,6815000,2263647.986,8709907.649,10000
SRID3006SIZE10000E785000N6825000,0,0,785000,6825000,2265352.576,8730699.591,10000
SRID3006SIZE10000E785000N6835000,0,0,785000,6835000,2267068.411,8751550.443,10000
SRID3006SIZE10000E785000N6845000,0,0,785000,6845000,2268795.596,8772460.588,10000
SRID3006SIZE10000E785000N6855000,0,0,785000,6855000,2270534.237,8793430.415,10000
SRID3006SIZE10000E785000N6865000,0,0,785000,6865000,2272284.443,8814460.313,10000
SRID3006SIZE10000E785000N6875000,0,0,785000,6875000,2274046.323,8835550.677,10000
SRID3006SIZE10000E785000N6885000,0,0,785000,6885000,2275819.988,8856701.905,10000
SRID3006SIZE10000E785000N6895000,0,0,785000,6895000,2277605.549,8877914.399,10000
SRID3006SIZE10000E785000N6905000,0,0,785000,6905000,2279403.12,8899188.563,10000
SRID3006SIZE10000E785000N6915000,0,0,785000,6915000,2281212.816,8920524.807,10000
SRID3006SIZE10000E785000N6925000,0,0,785000,6925000,2283034.753,8941923.545,10000
SRID3006SIZE10000E785000N6935000,0,0,785000,6935000,2284869.05,8963385.192,10000
SRID3006SIZE10000E785000N6945000,0,0,785000,6945000,2286715.826,8984910.17,10000
SRID3006SIZE10000E785000N6955000,0,0,785000,6955000,2288575.202,9006498.904,10000
SRID3006SIZE10000E785000N6965000,0,0,785000,6965000,2290447.3,9028151.822,10000
SRID3006SIZE10000E785000N6975000,0,0,785000,6975000,2292332.245,9049869.358,10000
SRID3006SIZE10000E785000N6985000,0,0,785000,6985000,2294230.163,9071651.948,10000
SRID3006SIZE10000E785000N6995000,0,0,785000,6995000,2296141.18,9093500.033,10000
SRID3006SIZE10000E785000N7005000,0,0,785000,7005000,2298065.427,9115414.06,10000
SRID3006SIZE10000E785000N7015000,0,0,785000,7015000,2300003.034,9137394.477,10000
SRID3006SIZE10000E785000N7025000,0,0,785000,7025000,2301954.133,9159441.739,10000
SRID3006SIZE10000E785000N7035000,0,0,785000,7035000,2303918.859,9181556.304,10000
SRID3006SIZE10000E785000N7045000,0,0,785000,7045000,2305897.349,9203738.636,10000
SRID3006SIZE10000E785000N7055000,0,0,785000,7055000,2307889.739,9225989.201,10000
SRID3006SIZE10000E785000N7065000,0,0,785000,7065000,2309896.171,9248308.472,10000
SRID3006SIZE10000E785000N7075000,0,0,785000,7075000,2311916.786,9270696.925,10000
SRID3006SIZE10000E785000N7085000,3,4,785000,7085000,2313951.726,9293155.042,10000
SRID3006SIZE10000E785000N7095000,0,0,785000,7095000,2316001.139,9315683.309,10000
SRID3006SIZE10000E785000N7105000,1,1,785000,7105000,2318065.171,9338282.217,10000
SRID3006SIZE10000E785000N7115000,0,0,785000,7115000,2320143.973,9360952.261,10000
SRID3006SIZE10000E785000N7125000,0,0,785000,7125000,2322237.695,9383693.943,10000
SRID3006SIZE10000E785000N7135000,0,0,785000,7135000,2324346.491,9406507.767,10000
SRID3006SIZE10000E785000N7145000,0,0,785000,7145000,2326470.518,9429394.246,10000
SRID3006SIZE10000E785000N7155000,0,0,785000,7155000,2328609.934,9452353.895,10000
SRID3006SIZE10000E785000N7165000,0,0,785000,7165000,2330764.898,9475387.235,10000
SRID3006SIZE10000E785000N7175000,0,0,785000,7175000,2332935.573,9498494.792,10000
SRID3006SIZE10000E785000N7185000,0,0,785000,7185000,2335122.124,9521677.099,10000
SRID3006SIZE10000E785000N7195000,2,4,785000,7195000,2337324.718,9544934.693,10000
SRID3006SIZE10000E785000N7205000,0,0,785000,7205000,2339543.524,9568268.116,10000
SRID3006SIZE10000E785000N7215000,0,0,785000,7215000,2341778.714,9591677.917,10000
SRID3006SIZE10000E785000N7225000,0,0,785000,7225000,2344030.462,9615164.65,10000
SRID3006SIZE10000E785000N7235000,1,1,785000,7235000,2346298.945,9638728.875,10000
SRID3006SIZE10000E785000N7245000,0,0,785000,7245000,2348584.342,9662371.157,10000
SRID3006SIZE10000E785000N7255000,0,0,785000,7255000,2350886.835,9686092.067,10000
SRID3006SIZE10000E785000N7265000,1,1,785000,7265000,2353206.609,9709892.184,10000
SRID3006SIZE10000E785000N7275000,0,0,785000,7275000,2355543.85,9733772.09,10000
SRID3006SIZE10000E785000N7285000,0,0,785000,7285000,2357898.748,9757732.375,10000
SRID3006SIZE10000E785000N7295000,0,0,785000,7295000,2360271.496,9781773.634,10000
SRID3006SIZE10000E785000N7305000,1,1,785000,7305000,2362662.289,9805896.471,10000
SRID3006SIZE10000E785000N7315000,1,1,785000,7315000,2365071.326,9830101.493,10000
SRID3006SIZE10000E785000N7325000,1,1,785000,7325000,2367498.806,9854389.316,10000
SRID3006SIZE10000E785000N7335000,0,0,785000,7335000,2369944.936,9878760.561,10000
SRID3006SIZE10000E785000N7345000,0,0,785000,7345000,2372409.921,9903215.856,10000
SRID3006SIZE10000E785000N7355000,0,0,785000,7355000,2374893.972,9927755.836,10000
SRID3006SIZE10000E785000N7365000,0,0,785000,7365000,2377397.303,9952381.143,10000
SRID3006SIZE10000E785000N7375000,0,0,785000,7375000,2379920.129,9977092.427,10000
SRID3006SIZE10000E785000N7385000,0,0,785000,7385000,2382462.671,10001890.34,10000
SRID3006SIZE10000E785000N7395000,0,0,785000,7395000,2385025.151,10026775.55,10000
SRID3006SIZE10000E785000N7405000,0,0,785000,7405000,2387607.797,10051748.73,10000
SRID3006SIZE10000E785000N7415000,0,0,785000,7415000,2390210.837,10076810.55,10000
SRID3006SIZE10000E785000N7425000,0,0,785000,7425000,2392834.506,10101961.7,10000
SRID3006SIZE10000E785000N7435000,0,0,785000,7435000,2395479.04,10127202.86,10000
SRID3006SIZE10000E785000N7445000,0,0,785000,7445000,2398144.681,10152534.75,10000
SRID3006SIZE10000E785000N7455000,0,0,785000,7455000,2400831.672,10177958.08,10000
SRID3006SIZE10000E785000N7465000,0,0,785000,7465000,2403540.261,10203473.54,10000
SRID3006SIZE10000E785000N7475000,0,0,785000,7475000,2406270.701,10229081.88,10000
SRID3006SIZE10000E785000N7485000,0,0,785000,7485000,2409023.247,10254783.82,10000
SRID3006SIZE10000E785000N7495000,0,0,785000,7495000,2411798.159,10280580.1,10000
SRID3006SIZE10000E785000N7505000,0,0,785000,7505000,2414595.702,10306471.48,10000
SRID3006SIZE10000E785000N7515000,0,0,785000,7515000,2417416.143,10332458.7,10000
SRID3006SIZE10000E785000N7525000,0,0,785000,7525000,2420259.755,10358542.54,10000
SRID3006SIZE10000E785000N7535000,0,0,785000,7535000,2423126.815,10384723.78,10000
SRID3006SIZE10000E785000N7545000,0,0,785000,7545000,2426017.603,10411003.19,10000
SRID3006SIZE10000E785000N7555000,0,0,785000,7555000,2428932.406,10437381.57,10000
SRID3006SIZE10000E785000N7565000,0,0,785000,7565000,2431871.513,10463859.72,10000
SRID3006SIZE10000E785000N7575000,0,0,785000,7575000,2434835.22,10490438.45,10000
SRID3006SIZE10000E785000N7585000,0,0,785000,7585000,2437823.826,10517118.59,10000
SRID3006SIZE10000E785000N7595000,0,0,785000,7595000,2440837.636,10543900.96,10000
SRID3006SIZE10000E785000N7605000,0,0,785000,7605000,2443876.959,10570786.41,10000
SRID3006SIZE10000E785000N7615000,0,0,785000,7615000,2446942.11,10597775.79,10000
SRID3006SIZE10000E785000N7625000,0,0,785000,7625000,2450033.41,10624869.95,10000
SRID3006SIZE10000E785000N7635000,0,0,785000,7635000,2453151.182,10652069.77,10000
SRID3006SIZE10000E785000N7645000,0,0,785000,7645000,2456295.758,10679376.12,10000
SRID3006SIZE10000E785000N7655000,0,0,785000,7655000,2459467.473,10706789.91,10000
SRID3006SIZE10000E785000N7665000,0,0,785000,7665000,2462666.669,10734312.03,10000
SRID3006SIZE10000E785000N7675000,0,0,785000,7675000,2465893.694,10761943.4,10000
SRID3006SIZE10000E785000N7685000,0,0,785000,7685000,2469148.901,10789684.94,10000
SRID3006SIZE10000E785000N7695000,0,0,785000,7695000,2472432.649,10817537.59,10000
SRID3006SIZE10000E785000N7705000,0,0,785000,7705000,2475745.303,10845502.29,10000
SRID3006SIZE10000E785000N7715000,0,0,785000,7715000,2479087.235,10873580.01,10000
SRID3006SIZE10000E785000N7725000,0,0,785000,7725000,2482458.823,10901771.7,10000
SRID3006SIZE10000E785000N7735000,0,0,785000,7735000,2485860.452,10930078.37,10000
SRID3006SIZE10000E795000N6025000,0,0,795000,6025000,2174426.889,7224805.122,10000
SRID3006SIZE10000E795000N6035000,0,0,795000,6035000,2175527.318,7241909.668,10000
SRID3006SIZE10000E795000N6045000,0,0,795000,6045000,2176633.79,7259051.089,10000
SRID3006SIZE10000E795000N6055000,0,0,795000,6055000,2177746.347,7276229.587,10000
SRID3006SIZE10000E795000N6065000,0,0,795000,6065000,2178865.036,7293445.365,10000
SRID3006SIZE10000E795000N6075000,0,0,795000,6075000,2179989.903,7310698.625,10000
SRID3006SIZE10000E795000N6085000,0,0,795000,6085000,2181120.994,7327989.574,10000
SRID3006SIZE10000E795000N6095000,0,0,795000,6095000,2182258.355,7345318.419,10000
SRID3006SIZE10000E795000N6105000,0,0,795000,6105000,2183402.035,7362685.368,10000
SRID3006SIZE10000E795000N6115000,0,0,795000,6115000,2184552.08,7380090.63,10000
SRID3006SIZE10000E795000N6125000,0,0,795000,6125000,2185708.54,7397534.418,10000
SRID3006SIZE10000E795000N6135000,0,0,795000,6135000,2186871.462,7415016.945,10000
SRID3006SIZE10000E795000N6145000,0,0,795000,6145000,2188040.897,7432538.426,10000
SRID3006SIZE10000E795000N6155000,0,0,795000,6155000,2189216.894,7450099.077,10000
SRID3006SIZE10000E795000N6165000,0,0,795000,6165000,2190399.503,7467699.115,10000
SRID3006SIZE10000E795000N6175000,0,0,795000,6175000,2191588.775,7485338.762,10000
SRID3006SIZE10000E795000N6185000,0,0,795000,6185000,2192784.761,7503018.237,10000
SRID3006SIZE10000E795000N6195000,0,0,795000,6195000,2193987.514,7520737.764,10000
SRID3006SIZE10000E795000N6205000,0,0,795000,6205000,2195197.086,7538497.568,10000
SRID3006SIZE10000E795000N6215000,0,0,795000,6215000,2196413.529,7556297.875,10000
SRID3006SIZE10000E795000N6225000,0,0,795000,6225000,2197636.898,7574138.914,10000
SRID3006SIZE10000E795000N6235000,0,0,795000,6235000,2198867.246,7592020.914,10000
SRID3006SIZE10000E795000N6245000,0,0,795000,6245000,2200104.628,7609944.106,10000
SRID3006SIZE10000E795000N6255000,0,0,795000,6255000,2201349.1,7627908.726,10000
SRID3006SIZE10000E795000N6265000,0,0,795000,6265000,2202600.716,7645915.006,10000
SRID3006SIZE10000E795000N6275000,0,0,795000,6275000,2203859.535,7663963.186,10000
SRID3006SIZE10000E795000N6285000,0,0,795000,6285000,2205125.612,7682053.503,10000
SRID3006SIZE10000E795000N6295000,0,0,795000,6295000,2206399.006,7700186.199,10000
SRID3006SIZE10000E795000N6305000,0,0,795000,6305000,2207679.774,7718361.516,10000
SRID3006SIZE10000E795000N6315000,0,0,795000,6315000,2208967.976,7736579.699,10000
SRID3006SIZE10000E795000N6325000,0,0,795000,6325000,2210263.672,7754840.994,10000
SRID3006SIZE10000E795000N6335000,0,0,795000,6335000,2211566.92,7773145.65,10000
SRID3006SIZE10000E795000N6345000,0,0,795000,6345000,2212877.783,7791493.917,10000
SRID3006SIZE10000E795000N6355000,0,0,795000,6355000,2214196.322,7809886.048,10000
SRID3006SIZE10000E795000N6365000,0,0,795000,6365000,2215522.598,7828322.297,10000
SRID3006SIZE10000E795000N6375000,0,0,795000,6375000,2216856.676,7846802.92,10000
SRID3006SIZE10000E795000N6385000,0,0,795000,6385000,2218198.617,7865328.176,10000
SRID3006SIZE10000E795000N6395000,0,0,795000,6395000,2219548.488,7883898.326,10000
SRID3006SIZE10000E795000N6405000,0,0,795000,6405000,2220906.352,7902513.632,10000
SRID3006SIZE10000E795000N6415000,0,0,795000,6415000,2222272.275,7921174.359,10000
SRID3006SIZE10000E795000N6425000,0,0,795000,6425000,2223646.324,7939880.774,10000
SRID3006SIZE10000E795000N6435000,0,0,795000,6435000,2225028.566,7958633.146,10000
SRID3006SIZE10000E795000N6445000,0,0,795000,6445000,2226419.069,7977431.746,10000
SRID3006SIZE10000E795000N6455000,0,0,795000,6455000,2227817.901,7996276.848,10000
SRID3006SIZE10000E795000N6465000,0,0,795000,6465000,2229225.132,8015168.727,10000
SRID3006SIZE10000E795000N6475000,0,0,795000,6475000,2230640.833,8034107.662,10000
SRID3006SIZE10000E795000N6485000,0,0,795000,6485000,2232065.073,8053093.932,10000
SRID3006SIZE10000E795000N6495000,0,0,795000,6495000,2233497.926,8072127.821,10000
SRID3006SIZE10000E795000N6505000,0,0,795000,6505000,2234939.463,8091209.612,10000
SRID3006SIZE10000E795000N6515000,0,0,795000,6515000,2236389.758,8110339.594,10000
